Time,SETPOINT,PV 1,PV 2,MV 1,MV 2
1130,8,2,8,3,41
1131,8,2,8,3,39
1132,8,2,8,3,39
1133,8,1,9,2,39
1134,8,1,8,4,42
1135,8,1,8,3,41
1136,8,0,7,3,42
1137,8,1,7,4,44
1138,8,2,7,4,42
1139,8,2,7,4,38
1140,8,2,8,1,39
1141,8,1,8,4,40
1142,8,1,8,4,42
1143,8,2,7,5,42
1144,8,2,8,4,38
1145,8,1,8,4,40
1146,8,0,8,4,42
1147,8,1,7,6,43
1148,8,1,7,5,43
1149,8,2,7,5,44
1150,8,3,8,1,41
1151,8,2,8,4,39
1152,8,2,8,4,40
1153,8,1,9,1,39
1154,8,1,9,3,42
1155,8,1,8,4,45
1156,8,2,8,4,42
1157,8,3,8,4,37
1158,8,2,9,3,35
1159,8,1,9,3,39
1160,8,1,9,3,41
1161,8,0,8,4,41
1162,8,1,8,3,44
1163,8,2,7,6,44
1164,8,3,8,3,38
1165,8,3,8,4,36
1166,8,1,8,4,37
1167,8,1,8,4,40
1168,8,1,8,4,42
1169,8,2,8,4,40
1170,8,2,8,4,39
1171,8,2,9,2,39
1172,8,1,9,3,38
1173,8,1,8,3,43
1174,8,1,8,3,42
1175,8,2,8,3,42
1176,8,2,8,3,39
1177,8,1,8,3,39
1178,8,1,8,3,41
1179,8,1,8,3,42
1180,8,2,8,3,40
1181,8,2,8,3,39
1182,8,2,8,3,39
1183,8,1,8,5,40
1184,8,1,8,3,43
1185,8,2,8,3,42
1186,8,2,8,3,39
1187,8,2,8,3,39
1188,8,1,9,1,39
1189,8,1,8,3,41
1190,8,2,8,3,42
1191,8,2,8,3,41
1192,8,2,8,3,38
1193,8,1,9,0,38
1194,8,0,8,4,40
1195,8,1,8,3,42
1196,8,2,8,3,41
1197,8,2,8,3,38
1198,8,1,8,3,39
1199,8,0,8,3,41
1200,8,1,8,3,42
1201,8,2,7,5,41
1202,8,2,8,3,40
1203,8,2,8,3,38
1204,8,1,8,3,41
1205,8,1,8,3,42
1206,8,1,7,6,42
1207,8,2,8,2,41
1208,8,2,8,3,37
1209,8,1,8,3,38
1210,8,1,8,3,42
1211,8,1,8,3,41
1212,8,2,8,4,42
1213,8,2,8,3,39
1214,8,1,8,3,39
1215,8,1,8,3,41
1216,8,2,8,3,42
1217,8,2,8,3,39
1218,8,2,8,3,39
1219,8,1,8,3,40
1220,8,1,8,3,42
1221,8,2,8,3,42
1222,8,2,8,3,39
1223,8,1,8,3,39
1224,8,1,8,3,42
1225,8,1,8,3,42
1226,8,2,8,3,42
1227,8,1,8,3,39
1228,8,1,8,3,41
1229,8,1,8,3,42
1230,8,1,7,3,42
1231,8,2,8,4,42
1232,8,2,8,4,37
1233,8,2,8,4,40
1234,8,1,8,4,42
1235,8,1,8,4,44
1236,8,1,8,4,43
1237,8,2,8,4,41
1238,8,2,8,4,39
1239,8,2,8,4,39
1240,8,2,9,3,38
1241,8,1,9,3,40
1242,8,1,9,2,41
1243,8,1,8,3,45
1244,8,1,7,4,42
1245,8,2,7,4,41
1246,8,3,8,3,36
1247,8,2,8,3,37
1248,8,1,8,3,40
1249,8,1,8,3,42
1250,8,0,8,3,42
1251,8,1,7,5,44
1252,8,2,7,4,41
1253,8,3,8,2,40
1254,8,2,8,4,37
1255,8,1,8,4,40
1256,8,0,8,4,42
1257,8,0,8,4,45
1258,8,2,7,5,44
1259,8,2,7,5,41
1260,8,3,8,4,38
1261,8,2,8,4,37
1262,8,1,8,4,40
1263,8,0,8,4,44
1264,8,1,7,5,47
1265,8,2,7,5,44
1266,8,3,7,5,41
1267,8,3,7,5,38
1268,8,1,8,5,39
1269,8,1,8,5,43
1270,8,2,8,5,42
1271,8,3,8,5,40
1272,8,2,9,4,36
1273,8,1,9,4,40
1274,8,1,9,3,42
1275,8,0,8,3,44
1276,8,1,8,4,44
1277,8,2,8,4,41
1278,8,3,8,4,40
1279,8,2,9,3,37
1280,8,1,9,3,40
1281,8,1,9,3,42
1282,8,1,8,5,46
1283,8,2,8,4,43
1284,8,3,8,4,40
1285,8,3,8,4,37
1286,8,1,9,2,38
1287,8,1,9,3,41
1288,8,1,8,5,43
1289,8,2,8,3,42
1290,8,2,8,3,39
1291,8,2,9,2,39
1292,8,2,9,2,38
1293,8,1,9,2,40
1294,8,1,9,2,41
1295,8,2,8,3,41
1296,8,2,8,3,40
1297,8,2,9,0,38
1298,8,1,9,2,39
1299,8,1,8,3,41
1300,8,1,8,2,41
1301,8,2,8,2,41
1302,8,2,8,2,38
1303,8,1,8,2,37
1304,8,1,8,2,40
1305,8,1,7,5,40
1306,8,1,7,3,41
1307,8,1,7,4,43
1308,8,2,7,4,43
1309,8,2,7,4,41
1310,8,2,7,4,39
1311,8,1,8,3,37
1312,8,1,8,3,41
1313,8,1,7,4,44
1314,8,2,7,4,42
1315,8,2,8,4,40
1316,8,1,8,4,39
1317,8,1,8,4,42
1318,8,1,8,4,42
1319,8,2,8,4,43
1320,8,3,8,4,39
1321,8,2,8,4,38
1322,8,1,9,1,38
1323,8,1,8,4,45
1324,8,1,8,4,42
1325,8,2,8,4,40
1326,8,2,9,4,39
1327,8,1,9,3,40
1328,8,1,8,3,41
1329,8,1,8,3,41
1330,8,2,8,3,41
1331,8,2,8,3,38
1332,8,1,9,1,39
1333,8,1,8,3,42
1334,8,2,8,3,41
1335,8,2,8,3,39
1336,8,2,8,3,38
1337,8,1,8,3,38
1338,8,1,8,3,41
1339,8,1,8,3,41
1340,8,1,7,4,42
1341,8,1,7,4,43
1342,8,2,7,4,43
1343,8,3,7,4,40
1344,8,3,8,5,39
1345,8,1,8,4,40
1346,8,1,8,4,42
1347,8,1,8,4,42
1348,8,2,8,4,40
1349,8,2,8,4,39
1350,8,1,8,4,39
1351,8,1,8,4,43
1352,8,2,8,4,42
1353,8,2,8,4,40
1354,8,2,8,4,39
1355,8,1,8,4,39
1356,8,1,9,3,38
1357,8,1,8,4,43
1358,8,1,8,4,42
1359,8,0,7,7,43
1360,8,1,7,5,45
1361,8,2,7,5,42
1362,8,3,7,5,40
1363,8,2,8,1,34
1364,8,1,8,4,40
1365,8,1,8,4,43
1366,8,2,8,4,43
1367,8,2,8,4,40
1368,8,2,8,4,39
1369,8,1,9,2,38
1370,8,0,8,5,42
1371,8,1,8,4,43
1372,8,2,8,4,42
1373,8,2,8,4,41
1374,8,2,8,4,39
1375,8,2,9,3,38
1376,8,1,9,3,38
1377,8,0,9,3,40
1378,8,1,9,3,42
1379,8,2,8,4,44
1380,8,2,8,4,40
1381,8,2,9,2,36
1382,8,1,9,3,38
1383,8,1,9,2,41
1384,8,1,8,6,41
1385,8,0,8,3,41
1386,8,1,8,3,43
1387,8,2,7,4,41
1388,8,2,7,4,39
1389,8,2,8,3,36
1390,8,1,8,3,38
1391,8,1,8,3,41
1392,8,1,8,3,42
1393,8,1,7,4,43
1394,8,2,7,4,41
1395,8,2,8,4,37
1396,8,1,8,4,40
1397,8,1,8,4,42
1398,8,1,8,4,42
1399,8,1,7,5,44
1400,8,2,7,5,43
1401,8,2,8,5,40
1402,8,3,8,4,37
1403,8,2,8,4,37
1404,8,1,8,4,40
1405,8,2,8,4,42
1406,8,2,8,4,39
1407,8,2,8,4,39
1408,8,1,9,3,37
1409,8,1,9,3,41
1410,8,1,8,4,41
1411,8,1,8,4,42
1412,8,1,8,4,43
1413,8,2,7,4,42
1414,8,2,8,4,36
1415,8,2,8,4,38
1416,8,1,8,4,41
1417,8,1,8,4,42
1418,8,2,8,4,42
1419,8,2,8,4,39
1420,8,2,8,4,37
1421,8,1,9,4,39
1422,8,1,8,6,40
1423,8,1,8,4,42
1424,8,2,8,4,42
1425,8,2,8,4,39
1426,8,1,8,4,42
1427,8,1,8,4,42
1428,8,2,8,4,42
1429,8,2,8,4,39
1430,8,2,9,4,39
1431,8,1,9,3,35
1432,8,1,8,4,42
1433,8,1,8,3,42
1434,8,2,8,3,42
1435,8,1,8,3,39
1436,8,1,8,3,40
1437,8,1,8,3,42
1438,8,2,8,3,40
1439,8,2,8,3,39
1440,8,1,8,3,39
1441,8,1,8,3,41
1442,8,1,8,3,43
1443,8,1,8,3,42
1444,8,2,8,3,42
1445,8,2,8,3,39
1446,8,2,9,3,40
1447,8,1,9,3,39
1448,8,1,9,2,41
1449,8,1,8,3,42
1450,8,2,8,3,42
1451,8,2,8,3,39
1452,8,2,8,3,39
1453,8,1,9,0,40
1454,8,1,8,3,42
1455,8,1,8,3,42
1456,8,2,8,3,40
1457,8,2,8,3,38
1458,8,1,8,3,41
1459,8,1,8,3,42
1460,8,1,8,3,42
1461,8,2,8,3,39
1462,8,2,8,3,38
1463,8,1,8,6,39
1464,8,1,8,3,42
1465,8,2,8,3,40
1466,8,3,8,3,38
1467,8,2,9,3,38
1468,8,1,9,2,39
1469,8,1,8,5,40
1470,8,1,8,3,42
1471,8,2,8,3,38
1472,8,1,8,3,38
1473,8,1,8,3,41
1474,8,1,8,3,41
1475,8,2,8,3,41
1476,8,2,8,3,38
1477,8,1,8,3,40
1478,8,1,8,3,42
1479,8,1,8,3,41
1480,8,2,8,6,42
1481,8,2,8,3,37
1482,8,1,8,3,38
1483,8,1,8,3,39
1484,8,1,8,3,41
1485,8,2,8,3,40
1486,8,2,8,3,38
1487,8,1,8,3,39
1488,8,1,8,3,41
1489,8,1,7,4,41
1490,8,2,7,4,41
1491,8,2,7,4,39
1492,20,2,8,13,48
1493,20,4,8,15,49
1494,20,5,9,13,48
1495,20,6,9,17,46
1496,20,7,10,18,44
1497,20,8,10,20,42
1498,20,7,11,20,44
1499,20,8,11,22,45
1500,20,8,11,23,45
1501,20,9,12,23,44
1502,20,9,12,24,44
1503,20,10,13,24,45
1504,20,10,13,26,43
1505,20,11,14,23,44
1506,20,11,14,27,41
1507,20,11,15,26,41
1508,20,11,15,27,39
1509,20,9,15,28,42
1510,20,8,16,28,50
1511,20,9,16,29,50
1512,20,11,16,29,48
1513,20,12,17,27,45
1514,20,13,17,29,42
1515,20,13,17,30,41
1516,20,11,18,29,39
1517,20,10,18,30,46
1518,20,10,18,30,48
1519,20,11,19,28,44
1520,20,12,19,29,44
1521,20,12,19,30,43
1522,20,13,20,28,43
1523,20,12,20,29,40
1524,20,12,20,29,42
1525,20,11,20,29,42
1526,20,12,21,25,43
1527,20,12,21,28,41
1528,20,12,21,28,41
1529,20,12,21,28,40
1530,20,11,21,28,42
1531,20,11,22,27,38
1532,20,9,22,26,42
1533,20,10,22,26,46
1534,20,11,22,26,44
1535,20,11,22,25,42
1536,20,11,22,25,39
1537,20,10,22,25,40
1538,20,9,23,24,39
1539,20,8,23,23,44
1540,20,8,23,23,45
1541,20,9,23,23,45
1542,20,10,23,22,42
1543,20,10,23,22,39
1544,20,10,23,21,38
1545,20,8,23,21,40
1546,20,7,23,20,43
1547,20,7,23,20,44
1548,20,8,23,20,43
1549,20,8,23,19,41
1550,20,9,23,19,40
1551,20,8,23,18,38
1552,20,7,24,17,40
1553,20,7,24,17,40
1554,20,5,24,16,40
1555,20,5,23,17,47
1556,20,6,23,16,45
1557,20,7,23,15,42
1558,20,6,23,15,39
1559,20,6,23,15,41
1560,20,6,23,14,41
1561,20,6,23,14,41
1562,20,6,23,13,40
1563,20,6,23,13,40
1564,20,6,23,13,39
1565,20,4,23,12,39
1566,20,3,23,12,42
1567,20,4,23,11,44
1568,20,4,23,11,43
1569,20,5,23,10,41
1570,20,5,23,10,40
1571,20,5,23,9,39
1572,20,4,23,9,39
1573,20,3,23,9,42
1574,20,2,23,8,44
1575,20,3,22,11,45
1576,20,4,22,8,42
1577,20,3,22,8,40
1578,20,2,22,8,40
1579,20,2,22,7,44
1580,20,3,22,7,43
1581,20,4,22,7,40
1582,20,3,22,7,38
1583,20,1,22,6,41
1584,20,2,21,7,43
1585,20,3,21,7,43
1586,20,4,21,7,40
1587,20,3,21,6,38
1588,20,2,21,6,39
1589,20,1,21,6,42
1590,20,2,20,8,46
1591,20,3,20,7,42
1592,20,4,20,7,39
1593,20,4,20,7,38
1594,20,3,20,7,38
1595,20,2,20,7,39
1596,20,1,20,7,42
1597,20,2,20,7,45
1598,20,3,19,11,44
1599,20,4,19,8,41
1600,20,4,19,8,39
1601,20,4,19,8,39
1602,20,3,19,8,41
1603,20,2,19,8,44
1604,20,2,19,8,47
1605,20,3,19,9,46
1606,20,4,19,9,43
1607,20,4,19,9,41
1608,20,4,19,9,41
1609,20,4,19,9,41
1610,20,2,19,9,42
1611,20,2,19,9,46
1612,20,4,19,10,46
1613,20,5,19,10,43
1614,20,5,19,10,40
1615,20,5,19,10,40
1616,20,4,19,10,40
1617,20,3,19,10,43
1618,20,3,19,10,44
1619,20,4,19,11,44
1620,20,5,19,11,42
1621,20,5,19,11,41
1622,20,5,20,10,41
1623,20,5,20,10,38
1624,20,5,20,10,40
1625,20,4,20,10,41
1626,20,2,20,10,43
1627,20,3,20,10,46
1628,20,4,20,10,44
1629,20,5,20,10,43
1630,20,5,20,10,41
1631,20,5,20,10,40
1632,20,5,20,10,40
1633,20,5,20,10,40
1634,20,4,20,10,40
1635,20,3,20,10,42
1636,20,3,20,10,44
1637,20,4,20,10,43
1638,20,5,20,10,42
1639,20,5,20,10,40
1640,20,5,20,10,40
1641,20,3,20,10,40
1642,20,3,20,10,44
1643,20,4,20,10,44
1644,20,5,20,10,42
1645,20,4,20,10,41
1646,20,5,20,10,40
1647,20,5,20,10,40
1648,20,4,20,10,42
1649,20,4,20,10,42
1650,20,4,20,10,42
1651,20,4,20,10,42
1652,20,4,20,10,42
1653,20,5,20,10,42
1654,20,5,20,10,40
1655,20,5,20,10,40
1656,20,4,20,10,40
1657,20,3,20,10,43
1658,20,3,20,10,44
1659,20,4,20,10,44
1660,20,4,20,10,42
1661,20,5,20,10,41
1662,20,5,20,10,40
1663,20,4,20,10,41
1664,20,4,20,10,42
1665,20,4,20,10,42
1666,20,4,20,10,42
1667,20,4,20,10,42
1668,20,5,20,10,42
1669,20,5,20,10,40
1670,20,5,20,10,40
1671,20,4,20,10,40
1672,20,3,20,10,43
1673,20,3,20,10,44
1674,20,4,20,10,44
1675,20,4,20,10,42
1676,20,4,20,10,42
1677,20,5,20,10,41
1678,20,5,20,10,40
1679,20,5,20,10,40
1680,20,4,20,10,41
1681,20,4,20,10,42
1682,20,4,20,10,41
1683,20,4,20,10,42
1684,20,4,20,10,42
1685,20,4,20,10,42
1686,20,4,20,10,42
1687,20,4,20,10,42
1688,20,5,20,10,42
1689,20,5,20,10,40
1690,20,4,20,10,41
1691,20,5,20,10,40
1692,20,4,20,10,40
1693,20,2,20,10,42
1694,20,3,20,10,46
1695,20,4,20,10,42
1696,20,5,20,10,41
1697,20,4,20,10,40
1698,20,4,20,10,42
1699,20,4,20,10,42
1700,20,5,20,10,41
1701,20,5,20,10,40
1702,20,4,20,10,40
1703,20,3,20,10,43
1704,20,3,20,10,44
1705,20,4,20,10,44
1706,20,4,20,10,43
1707,20,5,20,10,40
1708,20,5,20,10,40
1709,20,5,20,10,40
1710,20,3,20,10,41
1711,20,3,20,10,43
1712,20,3,20,10,46
1713,20,4,20,10,43
1714,20,5,20,10,41
1715,20,5,20,10,40
1716,20,5,20,10,40
1717,20,4,20,10,40
1718,20,3,20,10,40
1719,20,3,20,10,46
1720,20,3,20,10,44
1721,20,4,20,10,43
1722,20,5,20,10,42
1723,20,4,20,10,40
1724,20,4,20,10,42
1725,20,4,20,10,42
1726,20,5,20,10,41
1727,20,5,20,10,40
1728,20,4,20,10,40
1729,20,3,20,10,42
1730,20,3,20,10,44
1731,20,4,20,10,44
1732,20,5,20,10,42
1733,20,5,20,10,41
1734,20,5,20,10,40
1735,20,5,20,10,40
1736,20,4,20,10,41
1737,20,3,20,10,43
1738,20,3,20,10,44
1739,20,4,20,10,44
1740,20,5,20,10,42
1741,20,4,20,10,41
1742,20,5,20,10,40
1743,20,4,20,10,41
1744,20,3,20,10,42
1745,20,2,20,10,45
1746,20,3,20,10,47
1747,20,4,20,10,45
1748,20,5,20,10,41
1749,20,5,20,10,40
1750,20,5,20,10,40
1751,20,5,20,10,40
1752,20,3,20,10,41
1753,20,3,20,10,43
1754,20,4,20,10,43
1755,20,4,20,10,42
1756,20,5,20,10,40
1757,20,5,20,10,40
1758,20,5,20,10,40
1759,20,4,20,10,40
1760,20,4,20,10,42
1761,20,5,20,10,41
1762,20,5,20,10,40
1763,20,5,20,10,40
1764,20,4,20,10,40
1765,20,2,20,10,42
1766,20,2,20,10,47
1767,20,4,20,10,45
1768,20,5,20,10,42
1769,20,5,20,10,40
1770,20,4,20,10,40
1771,20,3,20,10,42
1772,20,3,20,10,44
1773,20,4,20,10,42
1774,20,5,20,10,41
1775,20,5,20,10,40
1776,20,5,20,10,40
1777,20,4,20,10,40
1778,20,3,20,10,42
1779,20,2,20,10,45
1780,20,3,20,10,46
1781,20,4,20,10,44
1782,20,5,20,10,42
1783,20,5,20,10,40
1784,20,5,20,10,40
1785,20,5,20,10,40
1786,20,4,20,10,41
1787,20,3,20,10,43
1788,20,3,20,10,44
1789,20,4,20,10,42
1790,20,5,20,10,42
1791,20,5,20,10,40
1792,20,5,20,10,40
1793,20,4,20,10,40
1794,20,3,20,10,41
1795,20,3,20,10,46
1796,20,3,20,10,44
1797,20,4,20,10,43
1798,20,5,20,10,42
1799,20,5,20,10,40
1800,20,5,20,10,40
1801,32,4,20,20,51
1802,32,5,20,22,54
1803,32,8,20,24,51
1804,32,10,21,23,48
1805,32,11,21,26,44
1806,32,11,21,28,43
1807,32,12,21,29,44
1808,32,12,21,31,44
1809,32,13,21,32,45
1810,32,14,22,33,43
1811,32,14,22,35,43
1812,32,14,22,36,44
1813,32,14,22,37,46
1814,32,15,23,38,44
1815,32,16,23,39,44
1816,32,16,23,41,44
1817,32,17,24,39,45
1818,32,17,24,42,43
1819,32,17,24,43,45
1820,32,18,24,45,44
1821,32,18,25,45,41
1822,32,18,25,46,44
1823,32,18,26,47,45
1824,32,19,26,47,43
1825,32,19,26,48,44
1826,32,19,26,49,44
1827,32,19,27,49,44
1828,32,20,27,49,45
1829,32,20,27,50,43
1830,32,20,28,51,45
1831,32,21,28,51,43
1832,32,21,28,51,43
1833,32,21,28,52,44
1834,32,21,29,50,44
1835,32,21,29,52,43
1836,32,21,29,52,44
1837,32,22,29,53,44
1838,32,22,30,52,40
1839,32,20,30,53,42
1840,32,19,30,53,47
1841,32,20,30,53,49
1842,32,21,31,52,45
1843,32,21,31,53,43
1844,32,22,31,53,43
1845,32,22,31,53,42
1846,32,21,31,53,42
1847,32,22,32,51,44
1848,32,20,32,53,43
1849,32,19,32,53,48
1850,32,19,32,53,49
1851,32,20,32,53,48
1852,32,21,32,53,46
1853,32,22,33,51,45
1854,32,22,33,52,41
1855,32,21,33,52,42
1856,32,20,33,52,44
1857,32,20,33,51,46
1858,32,20,33,51,46
1859,32,21,33,51,44
1860,32,21,34,47,39
1861,32,20,34,50,42
1862,32,19,34,50,44
1863,32,19,34,49,45
1864,32,20,34,49,43
1865,32,20,34,49,43
1866,32,20,34,48,42
1867,32,19,34,48,42
1868,32,19,34,48,44
1869,32,19,34,48,43
1870,32,19,34,47,43
1871,32,18,34,47,46
1872,32,19,34,47,43
1873,32,19,35,45,41
1874,32,19,35,45,41
1875,32,18,35,45,40
1876,32,17,35,44,41
1877,32,16,35,44,47
1878,32,17,35,44,47
1879,32,18,35,43,45
1880,32,18,35,43,41
1881,32,18,35,42,41
1882,32,17,35,42,40
1883,32,16,35,41,43
1884,32,17,35,41,44
1885,32,17,35,40,42
1886,32,17,35,40,41
1887,32,16,35,40,41
1888,32,14,35,39,42
1889,32,14,35,39,47
1890,32,15,35,38,45
1891,32,16,35,38,42
1892,32,16,35,37,41
1893,32,15,35,36,41
1894,32,14,34,39,46
1895,32,13,34,37,48
1896,32,14,34,37,48
1897,32,15,34,37,45
1898,32,16,34,36,42
1899,32,15,34,36,40
1900,32,15,34,36,41
1901,32,15,34,35,40
1902,32,14,34,35,41
1903,32,14,34,35,43
1904,32,14,34,35,43
1905,32,14,34,34,42
1906,32,14,34,34,42
1907,32,13,34,34,43
1908,32,14,34,33,43
1909,32,14,34,33,41
1910,32,13,34,33,41
1911,32,11,34,33,44
1912,32,12,34,32,46
1913,32,13,33,36,48
1914,32,14,33,33,43
1915,32,14,33,33,41
1916,32,14,33,32,40
1917,32,13,33,32,40
1918,32,11,33,32,42
1919,32,12,33,32,47
1920,32,12,33,32,45
1921,32,13,33,32,43
1922,32,13,33,32,41
1923,32,14,33,31,42
1924,32,13,33,31,41
1925,32,13,33,31,42
1926,32,13,33,31,42
1927,32,13,33,31,42
1928,32,13,33,31,42
1929,32,12,32,34,41
1930,32,13,32,31,43
1931,32,13,32,31,42
1932,32,13,32,31,42
1933,32,13,32,31,42
1934,32,13,32,31,42
1935,32,13,32,31,42
1936,32,13,32,31,42
1937,32,13,32,31,42
1938,32,13,32,31,42
1939,32,13,32,31,42
1940,32,13,32,31,42
1941,32,13,32,31,42
1942,32,13,32,31,42
1943,32,13,32,31,41
1944,32,13,32,31,42
1945,32,13,32,31,42
1946,32,13,32,31,42
1947,32,13,32,31,42
1948,32,13,32,31,42
1949,32,13,32,31,41
1950,32,13,32,31,41
1951,32,13,32,31,41
1952,32,12,32,31,41
1953,32,10,32,31,43
1954,32,11,32,31,47
1955,32,12,32,34,48
1956,32,13,31,32,46
1957,32,14,31,32,42
1958,32,14,31,33,40
1959,32,13,31,33,40
1960,32,11,31,33,42
1961,32,11,31,33,48
1962,32,12,31,33,47
1963,32,13,31,33,45
1964,32,14,31,33,43
1965,32,14,31,34,42
1966,32,14,31,34,42
1967,32,13,31,34,45
1968,32,14,31,34,44
1969,32,14,31,34,42
1970,32,15,31,34,42
1971,32,14,31,34,41
1972,32,12,31,35,41
1973,32,12,31,35,48
1974,32,13,31,35,48
1975,32,14,31,35,45
1976,32,15,31,35,43
1977,32,15,31,35,40
1978,32,14,31,35,40
1979,32,13,31,36,45
1980,32,12,31,36,48
1981,32,13,31,36,49
1982,32,14,31,36,47
1983,32,15,31,36,44
1984,32,15,31,36,42
1985,32,15,31,36,42
1986,32,15,31,36,42
1987,32,15,31,37,42
1988,32,15,31,37,42
1989,32,15,32,37,42
1990,32,15,31,36,38
1991,32,15,32,36,41
1992,32,15,32,36,41
1993,32,15,32,36,42
1994,32,14,32,36,42
1995,32,15,32,36,43
1996,32,15,32,36,42
1997,32,15,32,36,41
1998,32,14,32,36,41
1999,32,14,32,36,44
2000,32,15,32,36,44
2001,32,15,32,36,41
2002,32,15,32,36,41
2003,32,14,32,36,41
2004,32,14,32,36,44
2005,32,15,32,36,42
2006,32,15,32,36,41
2007,32,14,32,36,41
2008,32,14,32,36,43
2009,32,15,32,36,42
2010,32,15,32,36,41
2011,32,14,32,36,41
2012,32,14,32,36,44
2013,32,14,32,36,44
2014,32,15,32,36,44
2015,32,15,32,36,41
2016,32,14,32,36,41
2017,32,15,32,36,43
2018,32,15,32,36,41
2019,32,14,32,36,41
2020,32,14,32,36,42
2021,32,15,32,36,41
2022,32,15,32,36,40
2023,32,14,32,36,41
2024,32,12,32,36,44
2025,32,12,32,36,48
2026,32,13,32,36,49
2027,32,15,32,36,47
2028,32,15,32,36,41
2029,32,15,32,36,41
2030,32,15,32,36,41
2031,32,14,32,36,42
2032,32,14,32,36,44
2033,32,15,32,36,43
2034,32,15,32,36,41
2035,32,15,32,36,41
2036,32,14,32,36,41
2037,32,14,32,36,44
2038,32,14,32,36,44
2039,32,15,32,36,44
2040,32,15,32,36,41
2041,32,15,32,36,41
2042,32,15,32,36,41
2043,32,14,32,36,42
2044,32,15,32,36,44
2045,32,15,32,36,42
2046,32,15,32,36,41
2047,32,14,32,36,44
2048,32,14,32,36,44
2049,32,15,32,36,42
2050,32,15,32,36,41
2051,32,14,32,36,40
2052,32,14,32,36,42
2053,32,15,32,36,42
2054,32,15,32,36,40
2055,32,14,32,36,40
2056,32,13,32,36,43
2057,32,12,32,36,48
2058,32,13,32,36,49
2059,32,14,32,36,47
2060,32,15,32,36,41
2061,32,15,32,36,41
2062,32,15,32,36,41
2063,32,14,32,36,41
2064,32,14,32,36,43
2065,32,14,32,36,42
2066,32,15,32,36,41
2067,32,14,32,36,41
2068,32,14,32,36,44
2069,32,14,32,36,44
2070,32,15,32,36,44
2071,32,15,32,36,43
2072,32,15,32,36,41
2073,32,14,32,36,41
2074,32,14,32,36,44
2075,32,15,32,36,43
2076,32,15,32,36,41
2077,32,15,32,36,41
2078,32,14,32,36,40
2079,32,12,32,36,47
2080,32,12,32,36,49
2081,32,14,32,36,48
2082,32,15,32,36,45
2083,32,15,32,36,41
2084,32,15,32,36,41
2085,32,15,32,36,41
2086,32,14,32,36,43
2087,32,14,32,36,44
2088,32,15,32,36,42
2089,32,15,32,36,41
2090,32,15,32,36,41
2091,32,14,32,36,41
2092,32,14,32,36,44
2093,32,15,32,36,41
2094,32,15,32,36,41
2095,32,14,32,36,41
2096,32,14,32,36,44
2097,32,14,32,36,44
2098,32,15,32,36,44
2099,32,15,32,36,41
2100,32,15,32,36,41
2101,32,14,32,36,41
2102,32,14,32,36,43
2103,32,15,32,36,44
2104,32,15,32,36,41
2105,32,15,32,36,41
2106,8,14,32,16,20
2107,8,12,32,13,20
2108,8,11,32,9,20
2109,8,9,32,6,19
2110,8,7,31,2,19
2111,8,6,31,0,20
2112,8,4,31,0,23
2113,8,3,31,0,26
2114,8,1,30,2,28
2115,8,0,30,0,32
2116,8,0,28,0,35
2117,8,0,26,0,35
2118,8,0,25,1,35
2119,8,0,23,0,36
2120,8,0,22,0,35
2121,8,0,20,0,35
2122,8,0,19,1,36
2123,8,0,17,0,35
2124,8,0,16,1,35
2125,8,0,15,0,35
2126,8,0,14,0,35
2127,8,0,12,1,36
2128,8,0,11,1,36
2129,8,0,10,4,36
2130,8,0,9,5,36
2131,8,0,8,4,37
2132,8,0,7,5,38
2133,8,0,6,4,40
2134,8,0,6,4,40
2135,8,1,5,6,43
2136,8,1,5,6,40
2137,8,2,5,6,41
2138,8,1,5,7,39
2139,8,1,5,7,41
2140,8,2,5,7,43
2141,8,2,5,8,40
2142,8,2,6,7,38
2143,8,1,6,8,40
2144,8,2,7,6,43
2145,8,2,7,7,42
2146,8,3,7,7,38
2147,8,2,8,5,37
2148,8,1,8,7,41
2149,8,1,8,7,43
2150,8,2,8,7,43
2151,8,3,8,7,41
2152,8,2,8,7,39
2153,8,1,9,3,38
2154,8,1,9,6,43
2155,8,1,8,8,45
2156,8,1,7,7,45
2157,8,3,8,6,47
2158,8,4,8,7,38
2159,8,2,8,7,38
2160,8,1,9,5,38
2161,8,1,9,6,43
2162,8,1,8,9,43
2163,8,2,8,6,44
2164,8,3,9,4,36
2165,8,3,9,5,37
2166,8,2,9,5,38
2167,8,1,10,3,41
2168,8,1,9,5,42
2169,8,2,9,5,43
2170,8,2,9,5,40
2171,8,2,10,3,39
2172,8,1,10,3,40
2173,8,1,9,6,41
2174,8,1,9,4,42
2175,8,2,9,4,41
2176,8,1,9,3,40
2177,8,1,9,3,41
2178,8,1,9,3,41
2179,8,2,9,3,40
2180,8,2,9,3,38
2181,8,1,9,3,38
2182,8,1,9,3,41
2183,8,2,9,2,41
2184,8,2,9,2,38
2185,8,1,9,2,37
2186,8,1,9,2,39
2187,8,1,8,2,40
2188,8,2,8,3,39
2189,8,2,8,3,38
2190,8,1,9,2,35
2191,8,1,9,2,39
2192,8,0,8,2,43
2193,8,0,7,4,41
2194,8,1,7,3,41
2195,8,2,7,4,39
2196,8,2,7,4,39
2197,8,1,8,1,39
2198,8,1,7,6,41
2199,8,2,7,4,42
2200,8,2,7,4,39
2201,8,2,8,3,36
2202,8,1,8,3,40
2203,8,1,8,3,41
